car_count,timestamp
0,12/10/2012 11:42:44
0,12/10/2012 11:47:45
0,12/10/2012 11:52:45
0,12/10/2012 11:57:45
0,12/10/2012 12:02:45
0,12/10/2012 12:07:45
0,12/10/2012 12:12:46
0,12/10/2012 12:17:46
0,12/10/2012 12:22:46
0,12/10/2012 12:27:46
0,12/10/2012 12:32:46
0,12/10/2012 12:37:46
0,12/10/2012 12:42:47
0,12/10/2012 12:47:47
0,12/10/2012 12:52:47
0,12/10/2012 12:57:48
0,12/10/2012 13:02:48
0,12/10/2012 13:07:48
0,12/10/2012 13:12:48
0,12/10/2012 13:17:48
0,12/10/2012 13:22:49
0,12/10/2012 13:27:49
0,12/10/2012 13:32:49
0,12/10/2012 13:37:49
0,12/10/2012 13:42:49
0,12/10/2012 13:47:50
0,12/10/2012 13:52:50
0,12/10/2012 13:57:50
0,12/10/2012 14:02:50
0,12/10/2012 14:07:51
0,12/10/2012 14:12:51
0,12/10/2012 14:17:51
0,12/10/2012 14:22:51
0,12/10/2012 14:27:52
1,12/10/2012 14:32:52
0,12/10/2012 14:37:52
0,12/10/2012 14:42:52
0,12/10/2012 14:47:52
0,12/10/2012 14:52:53
0,12/10/2012 14:57:53
0,12/10/2012 15:02:53
0,12/10/2012 15:07:54
0,12/10/2012 15:12:54
0,12/10/2012 15:17:54
0,12/10/2012 15:22:54
0,12/10/2012 15:27:54
0,12/10/2012 15:32:54
0,12/10/2012 15:37:55
0,12/10/2012 15:42:55
0,12/10/2012 15:47:55
1,12/10/2012 15:52:55
0,12/10/2012 15:57:55
0,12/10/2012 16:02:55
0,12/10/2012 16:07:56
0,12/10/2012 16:12:56
0,12/10/2012 16:17:56
0,12/10/2012 16:22:56
0,12/10/2012 16:27:56
0,12/10/2012 16:32:57
0,12/10/2012 16:37:57
0,12/10/2012 16:42:57
0,12/10/2012 16:47:57
0,12/10/2012 16:52:57
0,12/10/2012 16:57:58
0,12/10/2012 17:02:58
0,12/10/2012 17:07:58
0,12/10/2012 17:12:58
0,12/10/2012 17:17:59
0,12/10/2012 17:22:59
0,12/10/2012 17:27:59
0,12/10/2012 17:32:59
0,12/10/2012 17:37:59
0,12/10/2012 17:43:00
0,12/10/2012 17:48:00
0,12/10/2012 17:53:00
0,12/10/2012 17:58:00
0,12/10/2012 18:03:01
0,12/10/2012 18:08:01
0,12/10/2012 18:13:01
0,12/10/2012 18:18:01
0,13/10/2012 05:33:32
0,13/10/2012 05:38:33
0,13/10/2012 05:43:33
0,13/10/2012 05:48:33
0,13/10/2012 05:53:33
0,13/10/2012 05:58:33
0,13/10/2012 06:03:34
0,13/10/2012 06:08:34
0,13/10/2012 06:13:34
0,13/10/2012 06:18:34
0,13/10/2012 06:23:34
0,13/10/2012 06:28:35
0,13/10/2012 06:33:35
1,13/10/2012 06:38:35
1,13/10/2012 06:43:35
0,13/10/2012 06:48:36
0,13/10/2012 06:53:36
0,13/10/2012 06:58:36
0,13/10/2012 07:03:36
0,13/10/2012 07:08:37
0,13/10/2012 07:13:37
0,13/10/2012 07:18:37
0,13/10/2012 07:23:37
0,13/10/2012 07:28:37
0,13/10/2012 07:33:38
0,13/10/2012 07:38:38
0,13/10/2012 07:43:38
0,13/10/2012 07:48:38
0,13/10/2012 07:53:38
0,13/10/2012 07:58:39
0,13/10/2012 08:03:39
0,13/10/2012 08:08:39
0,13/10/2012 08:13:39
0,13/10/2012 08:18:39
0,13/10/2012 08:23:40
0,13/10/2012 08:28:40
0,13/10/2012 08:33:40
0,13/10/2012 08:38:40
0,13/10/2012 08:43:40
0,13/10/2012 08:48:41
0,13/10/2012 08:53:41
0,13/10/2012 08:58:41
0,13/10/2012 09:03:41
0,13/10/2012 09:08:41
0,13/10/2012 09:13:42
0,13/10/2012 09:18:42
0,13/10/2012 09:23:42
0,13/10/2012 09:28:42
0,13/10/2012 09:33:42
0,13/10/2012 09:38:43
0,13/10/2012 09:43:43
0,13/10/2012 09:48:43
3,13/10/2012 09:53:43
7,13/10/2012 09:58:43
15,13/10/2012 10:03:44
16,13/10/2012 10:08:44
18,13/10/2012 10:13:44
18,13/10/2012 10:18:44
18,13/10/2012 10:23:44
18,13/10/2012 10:28:45
18,13/10/2012 10:33:45
18,13/10/2012 10:38:45
18,13/10/2012 10:43:45
18,13/10/2012 10:48:45
18,13/10/2012 10:53:46
18,13/10/2012 10:58:46
18,13/10/2012 11:03:46
18,13/10/2012 11:08:46
18,13/10/2012 11:13:46
18,13/10/2012 11:18:47
18,13/10/2012 11:23:47
18,13/10/2012 11:28:47
16,13/10/2012 11:33:47
11,13/10/2012 11:38:47
6,13/10/2012 11:43:48
4,13/10/2012 11:48:48
4,13/10/2012 11:53:48
1,13/10/2012 11:58:48
1,13/10/2012 12:03:49
1,13/10/2012 12:08:49
1,13/10/2012 12:13:49
1,13/10/2012 12:18:49
1,13/10/2012 12:23:49
1,13/10/2012 12:28:49
1,13/10/2012 12:33:50
1,13/10/2012 12:38:50
1,13/10/2012 12:43:50
0,13/10/2012 12:48:50
0,13/10/2012 12:53:50
0,13/10/2012 12:58:51
1,13/10/2012 13:03:51
1,13/10/2012 13:08:51
1,13/10/2012 13:13:51
1,13/10/2012 13:18:51
1,13/10/2012 13:23:52
1,13/10/2012 13:28:52
1,13/10/2012 13:33:52
1,13/10/2012 13:38:52
1,13/10/2012 13:43:52
1,13/10/2012 13:48:53
1,13/10/2012 13:53:53
1,13/10/2012 13:58:53
1,13/10/2012 14:03:53
1,13/10/2012 14:08:54
1,13/10/2012 14:13:54
1,13/10/2012 14:18:54
1,13/10/2012 14:23:54
2,13/10/2012 14:28:54
1,13/10/2012 14:33:55
1,13/10/2012 14:38:55
1,13/10/2012 14:43:55
1,13/10/2012 14:48:55
1,13/10/2012 14:53:55
1,13/10/2012 14:58:56
1,13/10/2012 15:03:56
1,13/10/2012 15:08:56
1,13/10/2012 15:13:56
1,13/10/2012 15:18:57
1,13/10/2012 15:23:57
1,13/10/2012 15:28:57
1,13/10/2012 15:33:57
1,13/10/2012 15:38:58
1,13/10/2012 15:43:58
1,13/10/2012 15:48:58
1,13/10/2012 15:53:58
1,13/10/2012 15:58:58
1,13/10/2012 16:03:59
1,13/10/2012 16:08:59
1,13/10/2012 16:13:59
1,13/10/2012 16:18:59
1,13/10/2012 16:23:59
1,13/10/2012 16:29:00
1,13/10/2012 16:34:00
1,13/10/2012 16:39:00
1,13/10/2012 16:44:00
1,13/10/2012 16:49:00
1,13/10/2012 16:54:01
1,13/10/2012 16:59:01
1,13/10/2012 17:04:01
1,13/10/2012 17:09:01
1,13/10/2012 17:14:02
1,13/10/2012 17:19:02
0,13/10/2012 17:24:02
0,13/10/2012 17:29:02
0,13/10/2012 17:34:02
0,13/10/2012 17:39:02
0,13/10/2012 17:44:03
0,13/10/2012 17:49:03
0,13/10/2012 17:54:03
0,13/10/2012 17:59:03
0,13/10/2012 18:04:03
0,13/10/2012 18:09:04
0,13/10/2012 18:14:04
0,13/10/2012 18:19:04
0,13/10/2012 18:24:04
0,14/10/2012 05:54:35
0,14/10/2012 05:59:35
0,14/10/2012 06:04:36
0,14/10/2012 06:09:36
0,14/10/2012 06:14:36
0,14/10/2012 06:19:36
0,14/10/2012 06:24:36
0,14/10/2012 06:29:37
0,14/10/2012 06:34:37
0,14/10/2012 06:39:37
0,14/10/2012 06:44:37
0,14/10/2012 06:49:38
0,14/10/2012 06:54:38
0,14/10/2012 06:59:38
0,14/10/2012 07:04:38
0,14/10/2012 07:09:39
0,14/10/2012 07:14:39
0,14/10/2012 07:19:39
0,14/10/2012 07:24:39
0,14/10/2012 07:29:39
0,14/10/2012 07:34:40
0,14/10/2012 07:39:40
0,14/10/2012 07:44:40
0,14/10/2012 07:49:40
0,14/10/2012 07:54:40
0,14/10/2012 07:59:40
0,14/10/2012 08:04:41
0,14/10/2012 08:09:41
0,14/10/2012 08:14:41
0,14/10/2012 08:19:41
0,14/10/2012 08:24:42
0,14/10/2012 08:29:42
0,14/10/2012 08:34:42
0,14/10/2012 08:39:42
0,14/10/2012 08:44:42
0,14/10/2012 08:49:43
0,14/10/2012 08:54:43
0,14/10/2012 08:59:43
0,14/10/2012 09:04:43
0,14/10/2012 09:09:44
0,14/10/2012 09:14:44
0,14/10/2012 09:19:44
0,14/10/2012 09:24:44
0,14/10/2012 09:29:44
0,14/10/2012 09:34:45
0,14/10/2012 09:39:45
0,14/10/2012 09:44:45
0,14/10/2012 09:49:45
0,14/10/2012 09:54:45
0,14/10/2012 09:59:45
0,14/10/2012 10:04:46
0,14/10/2012 10:09:46
0,14/10/2012 10:14:46
0,14/10/2012 10:19:47
0,14/10/2012 10:24:47
0,14/10/2012 10:29:47
0,14/10/2012 10:34:47
0,14/10/2012 10:39:48
0,14/10/2012 10:44:48
0,14/10/2012 10:49:48
0,14/10/2012 10:54:48
0,14/10/2012 10:59:48
0,14/10/2012 11:04:49
0,14/10/2012 11:09:49
0,14/10/2012 11:14:49
1,14/10/2012 11:19:49
1,14/10/2012 11:24:50
1,14/10/2012 11:29:50
1,14/10/2012 11:34:50
1,14/10/2012 11:39:50
1,14/10/2012 11:44:50
1,14/10/2012 11:49:51
1,14/10/2012 11:54:51
1,14/10/2012 11:59:51
0,14/10/2012 12:04:51
0,14/10/2012 12:09:51
0,14/10/2012 12:14:52
0,14/10/2012 12:19:52
0,14/10/2012 12:24:52
0,14/10/2012 12:29:52
0,14/10/2012 12:34:53
0,14/10/2012 12:39:53
0,14/10/2012 12:44:53
0,14/10/2012 12:49:53
0,14/10/2012 12:54:53
0,14/10/2012 12:59:54
0,14/10/2012 13:04:54
0,14/10/2012 13:09:54
0,14/10/2012 13:14:54
0,14/10/2012 13:19:55
0,14/10/2012 13:24:55
0,14/10/2012 13:29:55
0,14/10/2012 13:34:55
0,14/10/2012 13:39:55
0,14/10/2012 13:44:56
0,14/10/2012 13:49:56
0,14/10/2012 13:54:56
1,14/10/2012 13:59:56
1,14/10/2012 14:04:57
2,14/10/2012 14:09:57
2,14/10/2012 14:14:57
2,14/10/2012 14:19:57
2,14/10/2012 14:24:57
3,14/10/2012 14:29:58
3,14/10/2012 14:34:58
3,14/10/2012 14:39:58
3,14/10/2012 14:44:58
3,14/10/2012 14:49:58
3,14/10/2012 14:54:59
3,14/10/2012 14:59:59
3,14/10/2012 15:04:59
2,14/10/2012 15:09:59
2,14/10/2012 15:15:00
2,14/10/2012 15:20:00
2,14/10/2012 15:25:00
2,14/10/2012 15:30:00
2,14/10/2012 15:35:00
2,14/10/2012 15:40:00
2,14/10/2012 15:45:01
2,14/10/2012 15:50:01
2,14/10/2012 15:55:01
2,14/10/2012 16:00:01
2,14/10/2012 16:05:02
2,14/10/2012 16:10:02
2,14/10/2012 16:15:02
2,14/10/2012 16:20:02
2,14/10/2012 16:25:03
3,14/10/2012 16:30:03
3,14/10/2012 16:35:03
3,14/10/2012 16:40:03
3,14/10/2012 16:45:04
3,14/10/2012 16:50:04
3,14/10/2012 16:55:04
3,14/10/2012 17:00:04
3,14/10/2012 17:05:04
3,14/10/2012 17:10:05
3,14/10/2012 17:15:05
3,14/10/2012 17:20:05
3,14/10/2012 17:25:05
3,14/10/2012 17:30:06
3,14/10/2012 17:35:06
3,14/10/2012 17:40:06
2,14/10/2012 17:45:06
1,14/10/2012 17:50:07
1,14/10/2012 17:55:07
1,14/10/2012 18:00:07
0,14/10/2012 18:05:07
0,14/10/2012 18:10:08
0,14/10/2012 18:15:08
0,15/10/2012 05:25:38
0,15/10/2012 05:30:39
0,15/10/2012 05:35:39
0,15/10/2012 05:40:39
0,15/10/2012 05:45:39
0,15/10/2012 05:50:39
0,15/10/2012 05:55:40
0,15/10/2012 06:00:40
0,15/10/2012 06:05:40
0,15/10/2012 06:10:40
0,15/10/2012 06:15:41
0,15/10/2012 06:20:41
0,15/10/2012 06:25:41
0,15/10/2012 06:30:41
0,15/10/2012 06:35:42
0,15/10/2012 06:40:42
0,15/10/2012 06:45:42
0,15/10/2012 06:50:42
0,15/10/2012 06:55:43
0,15/10/2012 07:00:43
0,15/10/2012 07:05:43
0,15/10/2012 07:10:43
0,15/10/2012 07:15:44
0,15/10/2012 07:20:44
0,15/10/2012 07:25:44
1,15/10/2012 07:30:44
1,15/10/2012 07:35:45
1,15/10/2012 07:40:45
0,15/10/2012 07:45:45
0,15/10/2012 07:50:45
0,15/10/2012 07:55:45
0,15/10/2012 08:00:46
0,15/10/2012 08:05:46
0,15/10/2012 08:10:46
0,15/10/2012 08:15:46
2,15/10/2012 08:20:47
3,15/10/2012 08:25:47
3,15/10/2012 08:30:47
3,15/10/2012 08:35:47
3,15/10/2012 08:40:47
3,15/10/2012 08:45:48
3,15/10/2012 08:50:48
3,15/10/2012 08:55:48
3,15/10/2012 09:00:48
3,15/10/2012 09:05:49
3,15/10/2012 09:10:49
3,15/10/2012 09:15:49
3,15/10/2012 09:20:49
3,15/10/2012 09:25:50
3,15/10/2012 09:30:50
3,15/10/2012 09:35:50
3,15/10/2012 09:40:50
3,15/10/2012 09:45:50
3,15/10/2012 09:50:51
3,15/10/2012 09:55:51
4,15/10/2012 10:00:51
4,15/10/2012 10:05:51
4,15/10/2012 10:10:51
3,15/10/2012 10:15:52
3,15/10/2012 10:20:52
2,15/10/2012 10:25:52
2,15/10/2012 10:30:52
2,15/10/2012 10:35:52
2,15/10/2012 10:40:53
3,15/10/2012 10:45:53
3,15/10/2012 10:50:53
3,15/10/2012 10:55:53
4,15/10/2012 11:00:54
3,15/10/2012 11:05:54
3,15/10/2012 11:10:54
3,15/10/2012 11:15:54
3,15/10/2012 11:20:55
3,15/10/2012 11:25:55
4,15/10/2012 11:30:55
4,15/10/2012 11:35:55
4,15/10/2012 11:40:55
4,15/10/2012 11:45:55
4,15/10/2012 11:50:56
4,15/10/2012 11:55:56
4,15/10/2012 12:00:56
3,15/10/2012 12:05:56
5,15/10/2012 12:10:57
5,15/10/2012 12:15:57
4,15/10/2012 12:20:57
4,15/10/2012 12:25:57
4,15/10/2012 12:30:58
4,15/10/2012 12:35:58
4,15/10/2012 12:40:58
4,15/10/2012 12:45:58
4,15/10/2012 12:50:58
4,15/10/2012 12:55:59
3,15/10/2012 13:00:59
3,15/10/2012 13:05:59
3,15/10/2012 13:11:00
3,15/10/2012 13:16:00
4,15/10/2012 13:21:00
4,15/10/2012 13:26:00
4,15/10/2012 13:31:00
4,15/10/2012 13:36:00
3,15/10/2012 13:41:01
3,15/10/2012 13:46:01
3,15/10/2012 13:51:01
3,15/10/2012 13:56:01
4,15/10/2012 14:01:01
3,15/10/2012 14:06:01
3,15/10/2012 14:11:02
3,15/10/2012 14:16:02
3,15/10/2012 14:21:02
3,15/10/2012 14:26:02
3,15/10/2012 14:31:02
3,15/10/2012 14:36:03
3,15/10/2012 14:41:03
3,15/10/2012 14:46:03
3,15/10/2012 14:51:03
4,15/10/2012 14:56:03
4,15/10/2012 15:01:03
4,15/10/2012 15:06:04
4,15/10/2012 15:11:04
4,15/10/2012 15:16:04
5,15/10/2012 15:21:04
4,15/10/2012 15:26:05
4,15/10/2012 15:31:05
4,15/10/2012 15:36:05
4,15/10/2012 15:41:05
4,15/10/2012 15:46:05
4,15/10/2012 15:51:05
4,15/10/2012 15:56:05
4,15/10/2012 16:01:06
5,15/10/2012 16:06:06
5,15/10/2012 16:11:06
4,15/10/2012 16:16:06
4,15/10/2012 16:21:07
4,15/10/2012 16:26:07
4,15/10/2012 16:31:07
4,15/10/2012 16:36:07
4,15/10/2012 16:41:07
4,15/10/2012 16:46:07
5,15/10/2012 16:51:07
5,15/10/2012 16:56:08
5,15/10/2012 17:01:08
5,15/10/2012 17:06:08
4,15/10/2012 17:11:09
4,15/10/2012 17:16:09
4,15/10/2012 17:21:09
4,15/10/2012 17:26:09
4,15/10/2012 17:31:09
4,15/10/2012 17:36:09
2,15/10/2012 17:41:09
2,15/10/2012 17:46:10
2,15/10/2012 17:51:10
2,15/10/2012 17:56:10
2,15/10/2012 18:01:10
2,15/10/2012 18:06:11
2,15/10/2012 18:11:11
2,15/10/2012 18:16:11
2,15/10/2012 18:21:11
2,15/10/2012 18:26:11
1,16/10/2012 05:41:42
1,16/10/2012 05:46:42
1,16/10/2012 05:51:42
1,16/10/2012 05:56:42
2,16/10/2012 06:01:42
2,16/10/2012 06:06:43
2,16/10/2012 06:11:43
2,16/10/2012 06:16:43
2,16/10/2012 06:21:43
2,16/10/2012 06:26:44
2,16/10/2012 06:31:44
2,16/10/2012 06:36:44
3,16/10/2012 06:41:44
3,16/10/2012 06:46:44
4,16/10/2012 06:51:45
5,16/10/2012 06:56:45
7,16/10/2012 07:01:45
8,16/10/2012 07:06:45
9,16/10/2012 07:11:45
12,16/10/2012 07:16:45
14,16/10/2012 07:21:46
21,16/10/2012 07:26:46
29,16/10/2012 07:31:46
44,16/10/2012 07:36:46
59,16/10/2012 07:41:47
70,16/10/2012 07:46:47
94,16/10/2012 08:33:27
95,16/10/2012 08:38:27
95,16/10/2012 08:43:27
94,16/10/2012 08:48:27
95,16/10/2012 08:53:27
95,16/10/2012 08:58:28
96,16/10/2012 09:03:28
96,16/10/2012 09:08:28
96,16/10/2012 09:13:29
95,16/10/2012 09:18:29
93,16/10/2012 09:23:29
96,16/10/2012 09:28:29
96,16/10/2012 09:33:29
95,16/10/2012 09:38:30
96,16/10/2012 09:43:30
94,16/10/2012 09:48:30
95,16/10/2012 09:53:31
93,16/10/2012 09:58:31
93,16/10/2012 10:03:31
93,16/10/2012 10:08:31
92,16/10/2012 10:13:32
92,16/10/2012 10:18:32
92,16/10/2012 10:23:32
93,16/10/2012 10:28:33
93,16/10/2012 10:33:33
93,16/10/2012 10:38:33
93,16/10/2012 10:43:33
91,16/10/2012 10:48:34
88,16/10/2012 10:53:34
87,16/10/2012 10:58:34
85,16/10/2012 11:03:34
84,16/10/2012 11:08:34
82,16/10/2012 11:13:35
79,16/10/2012 11:18:35
79,16/10/2012 11:23:35
79,16/10/2012 11:28:36
77,16/10/2012 11:33:36
73,16/10/2012 11:38:36
71,16/10/2012 11:43:37
70,16/10/2012 11:48:37
68,16/10/2012 11:53:37
69,16/10/2012 11:58:37
66,16/10/2012 12:03:37
63,16/10/2012 12:08:38
59,16/10/2012 12:13:38
55,16/10/2012 12:18:38
54,16/10/2012 12:23:38
52,16/10/2012 12:28:39
50,16/10/2012 12:33:39
48,16/10/2012 12:38:39
48,16/10/2012 12:43:39
47,16/10/2012 12:48:39
46,16/10/2012 12:53:40
45,16/10/2012 12:58:40
42,16/10/2012 13:03:40
43,16/10/2012 13:08:40
46,16/10/2012 13:13:41
48,16/10/2012 13:18:41
51,16/10/2012 13:23:41
49,16/10/2012 13:28:41
57,16/10/2012 13:33:42
59,16/10/2012 13:38:42
61,16/10/2012 13:43:42
62,16/10/2012 13:48:43
66,16/10/2012 13:53:43
68,16/10/2012 13:58:43
68,16/10/2012 14:03:43
70,16/10/2012 14:08:43
70,16/10/2012 14:13:44
71,16/10/2012 14:18:44
70,16/10/2012 14:23:44
74,16/10/2012 14:28:45
74,16/10/2012 14:33:45
73,16/10/2012 14:38:45
73,16/10/2012 14:43:45
74,16/10/2012 14:48:46
75,16/10/2012 14:53:46
75,16/10/2012 14:58:46
74,16/10/2012 15:03:46
73,16/10/2012 15:08:47
74,16/10/2012 15:13:47
74,16/10/2012 15:18:47
74,16/10/2012 15:23:47
74,16/10/2012 15:28:47
74,16/10/2012 15:33:48
73,16/10/2012 15:38:48
73,16/10/2012 15:43:48
75,16/10/2012 15:48:49
75,16/10/2012 15:53:49
74,16/10/2012 15:58:49
75,16/10/2012 16:03:49
75,16/10/2012 16:08:49
75,16/10/2012 16:13:50
75,16/10/2012 16:18:50
76,16/10/2012 16:23:50
76,16/10/2012 16:28:50
74,16/10/2012 16:33:51
72,16/10/2012 16:38:51
72,16/10/2012 16:43:51
73,16/10/2012 16:48:51
72,16/10/2012 16:53:52
72,16/10/2012 16:58:52
73,16/10/2012 17:03:52
74,16/10/2012 17:08:52
73,16/10/2012 17:13:53
77,16/10/2012 17:18:53
76,16/10/2012 17:23:53
75,16/10/2012 17:28:54
76,16/10/2012 17:33:54
71,16/10/2012 17:38:54
68,16/10/2012 17:43:55
66,16/10/2012 17:48:55
60,16/10/2012 17:53:55
58,16/10/2012 17:58:55
57,16/10/2012 18:03:56
60,16/10/2012 18:08:56
60,16/10/2012 18:13:56
63,16/10/2012 18:18:56
68,16/10/2012 18:23:56
0,17/10/2012 05:29:28
0,17/10/2012 05:34:29
0,17/10/2012 05:39:29
0,17/10/2012 05:44:29
0,17/10/2012 05:49:29
0,17/10/2012 05:54:30
0,17/10/2012 05:59:30
1,17/10/2012 06:04:30
1,17/10/2012 06:09:30
1,17/10/2012 06:14:31
1,17/10/2012 06:19:31
1,17/10/2012 06:24:31
1,17/10/2012 06:29:32
1,17/10/2012 06:34:32
1,17/10/2012 06:39:32
1,17/10/2012 06:44:32
2,17/10/2012 06:49:33
3,17/10/2012 06:54:33
5,17/10/2012 06:59:33
7,17/10/2012 07:04:33
10,17/10/2012 07:09:34
13,17/10/2012 07:14:34
14,17/10/2012 07:19:34
18,17/10/2012 07:24:34
24,17/10/2012 07:29:34
32,17/10/2012 07:34:35
47,17/10/2012 07:39:35
65,17/10/2012 07:44:35
71,17/10/2012 07:49:36
82,17/10/2012 07:54:36
85,17/10/2012 07:59:36
91,17/10/2012 08:04:36
91,17/10/2012 08:09:37
92,17/10/2012 08:14:37
92,17/10/2012 08:19:37
92,17/10/2012 08:24:37
93,17/10/2012 08:29:38
93,17/10/2012 08:34:38
95,17/10/2012 08:39:38
95,17/10/2012 08:44:39
95,17/10/2012 08:49:39
97,17/10/2012 08:54:39
97,17/10/2012 08:59:39
96,17/10/2012 09:04:40
97,17/10/2012 09:09:40
95,17/10/2012 09:14:40
97,17/10/2012 09:19:40
97,17/10/2012 09:24:40
97,17/10/2012 09:29:41
97,17/10/2012 09:34:41
97,17/10/2012 09:39:41
96,17/10/2012 09:44:41
96,17/10/2012 09:49:42
96,17/10/2012 09:54:42
96,17/10/2012 09:59:42
96,17/10/2012 10:04:42
96,17/10/2012 10:09:43
96,17/10/2012 10:14:43
95,17/10/2012 10:19:43
95,17/10/2012 10:24:43
96,17/10/2012 10:29:44
94,17/10/2012 10:34:44
91,17/10/2012 10:39:44
93,17/10/2012 10:44:45
92,17/10/2012 10:49:45
91,17/10/2012 10:54:45
90,17/10/2012 10:59:45
88,17/10/2012 11:04:45
91,23/10/2012 08:15:50
91,23/10/2012 08:20:50
91,23/10/2012 08:25:51
93,23/10/2012 08:30:51
94,23/10/2012 08:35:51
94,23/10/2012 08:40:51
94,23/10/2012 08:45:51
94,23/10/2012 08:50:52
93,23/10/2012 08:55:52
94,23/10/2012 09:00:52
95,23/10/2012 09:05:52
95,25/10/2012 08:23:19
95,25/10/2012 08:28:19
94,25/10/2012 08:33:19
95,25/10/2012 08:38:19
96,25/10/2012 08:43:19
96,25/10/2012 08:48:20
96,25/10/2012 08:53:20
95,25/10/2012 08:58:20
96,25/10/2012 09:03:21
95,25/10/2012 09:08:21
96,25/10/2012 09:13:21
95,25/10/2012 09:18:22
96,25/10/2012 09:23:22
96,25/10/2012 09:28:22
96,25/10/2012 09:33:23
95,25/10/2012 09:38:23
96,25/10/2012 09:43:23
96,25/10/2012 09:48:24
96,25/10/2012 09:53:24
96,25/10/2012 09:58:24
95,25/10/2012 10:03:24
96,25/10/2012 10:08:25
96,25/10/2012 10:13:25
96,25/10/2012 10:18:25
94,25/10/2012 10:23:25
92,25/10/2012 10:28:26
92,25/10/2012 10:33:26
91,25/10/2012 10:38:26
89,25/10/2012 10:43:27
90,25/10/2012 10:48:27
90,25/10/2012 10:53:27
91,25/10/2012 10:58:27
87,25/10/2012 11:03:28
86,25/10/2012 11:08:28
86,25/10/2012 11:13:28
82,25/10/2012 11:18:28
74,25/10/2012 11:23:29
74,25/10/2012 11:28:29
75,25/10/2012 11:33:29
74,25/10/2012 11:38:29
71,25/10/2012 11:43:29
70,25/10/2012 11:48:30
66,25/10/2012 11:53:30
64,25/10/2012 11:58:30
60,25/10/2012 12:03:30
58,25/10/2012 12:08:31
55,25/10/2012 12:13:31
50,25/10/2012 12:18:31
50,25/10/2012 12:23:32
49,25/10/2012 12:28:32
45,25/10/2012 12:33:32
44,25/10/2012 12:38:32
43,25/10/2012 12:43:33
45,25/10/2012 12:48:33
43,25/10/2012 12:53:33
43,25/10/2012 12:58:33
55,25/10/2012 13:03:33
45,25/10/2012 13:08:34
46,25/10/2012 13:13:34
50,25/10/2012 13:18:34
51,25/10/2012 13:23:35
57,25/10/2012 13:28:35
58,25/10/2012 13:33:35
61,25/10/2012 13:38:35
62,25/10/2012 13:43:35
62,25/10/2012 13:48:35
64,25/10/2012 13:53:36
63,25/10/2012 13:58:36
66,25/10/2012 14:03:36
67,25/10/2012 14:08:36
70,25/10/2012 14:13:37
73,25/10/2012 14:18:37
74,25/10/2012 14:23:37
75,25/10/2012 14:28:38
76,25/10/2012 14:33:38
77,25/10/2012 14:38:38
77,25/10/2012 14:43:38
77,25/10/2012 14:48:39
76,25/10/2012 14:53:39
77,25/10/2012 14:58:39
79,25/10/2012 15:03:39
81,25/10/2012 15:08:40
81,25/10/2012 15:13:40
80,25/10/2012 15:18:40
80,25/10/2012 15:23:41
81,25/10/2012 15:28:41
82,25/10/2012 15:33:41
82,25/10/2012 15:38:41
81,25/10/2012 15:43:42
80,25/10/2012 15:48:42
81,25/10/2012 15:53:42
82,25/10/2012 15:58:42
83,25/10/2012 16:03:43
81,25/10/2012 16:08:43
81,25/10/2012 16:13:43
83,25/10/2012 16:18:44
81,25/10/2012 16:23:44
81,25/10/2012 16:28:44
81,25/10/2012 16:33:44
80,25/10/2012 16:38:45
79,25/10/2012 16:43:45
78,25/10/2012 16:48:45
80,25/10/2012 16:53:46
79,25/10/2012 16:58:46
80,25/10/2012 17:03:46
79,25/10/2012 17:08:46
78,25/10/2012 17:13:47
80,25/10/2012 17:18:47
77,25/10/2012 17:23:48
75,25/10/2012 17:28:48
74,25/10/2012 17:33:48
72,25/10/2012 17:38:48
69,25/10/2012 17:43:49
64,25/10/2012 17:48:49
66,25/10/2012 17:53:49
63,25/10/2012 17:58:49
64,25/10/2012 18:03:50
63,25/10/2012 18:08:50
68,25/10/2012 18:13:50
74,25/10/2012 18:18:50
82,25/10/2012 18:23:51
83,25/10/2012 18:28:51
89,25/10/2012 18:33:51
95,25/10/2012 18:38:51
98,25/10/2012 18:43:52
100,25/10/2012 18:48:52
100,25/10/2012 18:53:52
100,25/10/2012 18:58:52
100,25/10/2012 19:03:53
100,25/10/2012 19:08:53
100,25/10/2012 19:13:53
99,25/10/2012 19:18:53
100,25/10/2012 19:23:54
99,25/10/2012 19:28:54
100,25/10/2012 19:33:54
100,25/10/2012 19:38:54
4,26/10/2012 06:19:24
4,26/10/2012 06:24:24
4,26/10/2012 06:29:24
4,26/10/2012 06:34:24
4,26/10/2012 06:39:25
6,26/10/2012 06:44:25
7,26/10/2012 06:49:25
9,26/10/2012 06:54:26
11,26/10/2012 06:59:26
14,26/10/2012 07:04:26
14,26/10/2012 07:09:26
14,26/10/2012 07:14:27
17,26/10/2012 07:19:27
19,26/10/2012 07:24:27
22,26/10/2012 07:29:28
28,26/10/2012 07:34:28
32,26/10/2012 07:39:28
42,26/10/2012 07:44:28
52,26/10/2012 07:49:29
63,26/10/2012 07:54:29
72,26/10/2012 07:59:29
81,26/10/2012 08:04:30
88,26/10/2012 08:09:30
91,26/10/2012 08:14:30
91,26/10/2012 08:19:30
91,26/10/2012 08:24:30
91,26/10/2012 08:29:31
92,26/10/2012 08:34:31
93,26/10/2012 08:39:31
94,26/10/2012 08:44:31
95,26/10/2012 08:49:32
